"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/jensen_elisabeth.html","text/html","200","OK","Non-Indexable","noindex","Elisabeth Jensen","16","151","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2707","48","11.600","8","","1","1","0.020","1","1","0","0","","","","","f101052a555eeeb5473284a86fb130c5","0.027","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/jensen_elisabeth.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/corbin_duston.html","text/html","200","OK","Non-Indexable","noindex","Duston Corbin","13","127","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3233","132","26.324","8","","1","1","0.020","1","1","0","0","","","","","1130702822d4bfcc357e4b8378d804a9","0.035","Wed, 27 May 2020 18:25:07 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/corbin_duston.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/ellis_bleu.html","text/html","200","OK","Non-Indexable","noindex","Bleu Ellis","10","80","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2948","99","19.443","8","","1","1","0.020","1","1","0","0","","","","","4e97562e779b07029089d9296fa8a59a","0.031","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/ellis_bleu.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/lull_joshua.html","text/html","200","OK","Non-Indexable","noindex","Joshua Lull","11","100","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3169","142","25.087","8","","1","1","0.020","1","1","0","0","","","","","97bb18cfd22f951a5c22c9d3f5e362bf","0.028","Wed, 27 May 2020 18:25:01 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/lull_joshua.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/baiza_matthew.html","text/html","200","OK","Non-Indexable","noindex","Matthew Baiza","13","131","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2831","76","15.847","8","","1","1","0.020","1","1","0","0","","","","","d6ead03220a2948804c382a71c6acb34","0.044","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/baiza_matthew.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/kaitlyn_johnson.html","text/html","200","OK","Non-Indexable","noindex","Kaitlyn Johnson","15","140","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3281","151","27.131","8","","1","1","0.020","1","1","0","0","","","","","cdd14436d659d127787bc3b1fb711c83","0.056","Wed, 27 May 2020 18:25:09 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/kaitlyn_johnson.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/dean_isabella.html","text/html","200","OK","Non-Indexable","noindex","Isabella Dean","13","121","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3150","135","24.380","8","","1","1","0.020","1","1","0","0","","","","","48c25dbb790f7be8d7d358b2bfd3396d","0.029","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/dean_isabella.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/bydlon_grace.html","text/html","200","OK","Non-Indexable","noindex","Grace Bydlon","12","121","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3070","110","22.472","8","","1","1","0.020","1","1","0","0","","","","","489d4ec3e6d23ee104be7e311dcd3704","0.043","Wed, 27 May 2020 18:25:04 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/bydlon_grace.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/jacobsen_olivia.html","text/html","200","OK","Non-Indexable","noindex","Olivia Jacobsen","15","140","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3063","116","22.033","8","","1","1","0.020","1","1","0","0","","","","","8753876c20d3e08dc07081541d19269a","0.042","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/jacobsen_olivia.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/espinoza_josue.html","text/html","200","OK","Non-Indexable","noindex","Josue Espinoza","14","140","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2831","75","15.741","8","","1","1","0.020","1","1","0","0","","","","","3c2211179d2faca4032bc81b04035239","0.024","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/espinoza_josue.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/rowe_william.html","text/html","200","OK","Non-Indexable","noindex","Billy Rowe","10","91","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3057","117","22.069","8","","1","1","0.020","1","1","0","0","","","","","66272b593b323aa9a219098739f3a19f","0.055","Wed, 27 May 2020 18:25:07 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/rowe_william.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/staton_kassandra.html","text/html","200","OK","Non-Indexable","noindex","Kassandra Staton","16","159","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3139","119","23.796","8","","1","1","0.020","1","1","0","0","","","","","8b10aaf4ae26f47787dfb9d5b574baa3","0.044","Wed, 27 May 2020 18:25:11 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/staton_kassandra.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/ramsey_thomas.html","text/html","200","OK","Non-Indexable","noindex","Thomas Ramsey","13","151","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2813","71","15.308","8","","1","1","0.020","1","1","0","0","","","","","cb135519489ceef68b596d3c2ae5f303","0.031","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/ramsey_thomas.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/rice_connor.html","text/html","200","OK","Non-Indexable","noindex","Conner Rice","11","110","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2762","59","13.742","8","","1","1","0.020","1","1","0","0","","","","","92815bb2ac395f21b855739e4b1037f2","0.025","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/rice_connor.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/aguilar_rafael.html","text/html","200","OK","Non-Indexable","noindex","Rafael Aguilar","14","124","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2858","80","16.480","8","","1","1","0.020","1","1","0","0","","","","","87d5c603d28a7917556fe2958e13e30","0.043","Wed, 27 May 2020 18:25:11 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/aguilar_rafael.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/sandy_lindsay.html","text/html","200","OK","Non-Indexable","noindex","Lindsay Sandy","13","130","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3391","183","29.761","8","","1","1","0.020","1","1","0","0","","","","","d2c0ac611123909a2f42c9757defc6ed","0.076","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/sandy_lindsay.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/richter_victoria.html","text/html","200","OK","Non-Indexable","noindex","Victoria Richter","16","135","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2709","50","11.497","8","","1","1","0.020","1","1","0","0","","","","","1cb5a19c5ae39e410e5cdbc8d114570f","0.048","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/richter_victoria.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/rooklidge_brynna.html","text/html","200","OK","Non-Indexable","noindex","Brynna Rooklidge","16","156","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3254","150","26.478","8","","1","1","0.020","1","1","0","0","","","","","a074f29a9849c7fd5a3cbb5406ced96b","0.049","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/rooklidge_brynna.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/johnson_blaze.html","text/html","200","OK","Non-Indexable","noindex","Blaze Johnson","13","130","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2753","61","13.585","8","","1","1","0.020","1","1","0","0","","","","","fd3c628201c33b3340e1470c377806c0","0.036","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/johnson_blaze.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/canchola_austin.html","text/html","200","OK","Non-Indexable","noindex","Austin Canchola","15","144","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2843","74","15.851","8","","2","2","0.040","1","1","0","0","","","","","8e1ce9be7c30e14861f05072cd746177","0.028","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/canchola_austin.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/powers_charlie.html","text/html","200","OK","Non-Indexable","noindex","Charlie Powers","14","134","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2964","97","19.527","8","","1","1","0.020","1","1","0","0","","","","","851d0921c1ee6aabcd30c3fbdf91d1db","0.023","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/powers_charlie.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/ryan_jordan.html","text/html","200","OK","Non-Indexable","noindex","Jordan Ryan","11","113","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3331","157","28.559","8","","1","1","0.020","1","1","0","0","","","","","cf9fe826098bbca9df4ec0e1246f8113","0.034","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/ryan_jordan.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/davis_tyler.html","text/html","200","OK","Non-Indexable","noindex","Tyler Davis","11","99","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2730","59","13.023","8","","1","1","0.020","1","1","0","0","","","","","448d70b0db6886cf02703ff682a62f64","0.031","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/davis_tyler.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/holmes_amy.html","text/html","200","OK","Non-Indexable","noindex","Amy Holmes","10","113","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2880","92","17.594","8","","1","1","0.020","1","1","0","0","","","","","63f9bc85f8b08a7e7a9adb69c9263d9f","0.049","Wed, 27 May 2020 18:25:00 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/holmes_amy.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/sperger_seth.html","text/html","200","OK","Non-Indexable","noindex","Seth Sperger","12","118","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2871","77","17.068","8","","1","1","0.020","1","1","0","0","","","","","2f0a294c5933f9ac6e2c525334c84e25","0.059","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/sperger_seth.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/jones_courtney.html","text/html","200","OK","Non-Indexable","noindex","Courtney Jones","14","140","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2812","71","15.171","8","","1","1","0.020","1","1","0","0","","","","","89ad408eb1969dd21f6f77881bf6c681","0.023","Wed, 27 May 2020 18:25:01 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/jones_courtney.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/driesner_alex.html","text/html","200","OK","Non-Indexable","noindex","Alex Driesner","13","119","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2772","64","14.053","8","","2","2","0.040","1","1","0","0","","","","","7e61b02843a34cbecd92794a1adf0566","0.049","Wed, 27 May 2020 18:25:09 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/driesner_alex.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/haynes_jayden.html","text/html","200","OK","Non-Indexable","noindex","Jayden Haynes","13","137","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2775","61","14.147","8","","1","1","0.020","1","1","0","0","","","","","66d0169345227769a030285d09eec3f3","0.053","Wed, 27 May 2020 18:25:01 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/haynes_jayden.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/price_cody.html","text/html","200","OK","Non-Indexable","noindex","Cody Price","10","97","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2932","94","19.023","8","","1","1","0.020","1","1","0","0","","","","","4a82c7a5eed5334aaa7dbf28f3984530","0.047","Wed, 27 May 2020 18:25:08 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/price_cody.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/rincongaona_alan.html","text/html","200","OK","Non-Indexable","noindex","Alan Rincón Gaona","17","172","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2837","71","15.665","8","","1","1","0.020","1","1","0","0","","","","","98d1ba0992c9d7af08bd4357c0a201dd","0.042","Wed, 27 May 2020 18:25:06 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/rincongaona_alan.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/luworo_zachariah.html","text/html","200","OK","Non-Indexable","noindex","Zachariah Luworo","16","159","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2788","70","14.368","8","","1","1","0.020","1","1","0","0","","","","","69b2ca72f4a237915e95d04fa43b9e69","0.026","Wed, 27 May 2020 18:25:08 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/luworo_zachariah.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/rose_kahleia.html","text/html","200","OK","Non-Indexable","noindex","Kahleia Rose","12","117","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2938","97","19.018","8","","1","1","0.020","1","1","0","0","","","","","a7889b5127bf743f921bef9ecaa6069a","0.046","Wed, 27 May 2020 18:25:01 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/rose_kahleia.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/echtle_michael.html","text/html","200","OK","Non-Indexable","noindex","Michael Echtle","14","129","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2795","61","14.618","8","","1","1","0.020","1","1","0","0","","","","","253e58fd146b715be35f78bfa01a4af8","0.051","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/echtle_michael.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/hughes_tyler.html","text/html","200","OK","Non-Indexable","noindex","Tyler Hughes","12","118","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2883","84","17.471","8","","1","1","0.020","1","1","0","0","","","","","5a8bf498346760781d71b0ce083a2927","0.053","Wed, 27 May 2020 18:25:00 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/hughes_tyler.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/hernandez_tyler.html","text/html","200","OK","Non-Indexable","noindex","Tyler Hernandez","15","147","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2859","73","16.462","8","","1","1","0.020","1","1","0","0","","","","","b2b706818b7544288b2acf71985eb558","0.027","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/hernandez_tyler.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/kim_micah.html","text/html","200","OK","Non-Indexable","noindex","Micah Kim","9","93","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2825","74","16.094","8","","1","1","0.020","1","1","0","0","","","","","69be3456d7e8499255cda1212e33000e","0.035","Wed, 27 May 2020 18:25:09 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/kim_micah.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/lacey_jenna.html","text/html","200","OK","Non-Indexable","noindex","Jenna Lacey","11","113","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3251","151","26.827","8","","1","1","0.020","1","1","0","0","","","","","6db4db4172c91916e2c4bafe8d499670","0.025","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/lacey_jenna.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/mcbride_scott.html","text/html","200","OK","Non-Indexable","noindex","Scott McBride","13","125","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3897","266","38.850","8","","1","1","0.020","1","1","0","0","","","","","3d89a01eefb1be8039fb19eedb92b525","0.043","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/mcbride_scott.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/banna_alle.html","text/html","200","OK","Non-Indexable","noindex","Alle Banna","10","95","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2750","63","13.693","8","","1","1","0.020","1","1","0","0","","","","","b26fd7f375d052a4cb1057056ca6cb08","0.042","Wed, 27 May 2020 18:25:05 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/banna_alle.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/nakashima_jaron.html","text/html","200","OK","Non-Indexable","noindex","Jaron Abela Nakashima","21","211","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2795","59","13.902","8","","1","1","0.020","1","1","0","0","","","","","b0a24be38c71b5cf247b62b0edfb736d","0.048","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/nakashima_jaron.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/mckibbon_kendall.html","text/html","200","OK","Non-Indexable","noindex","Kendall McKibbon","16","159","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3276","148","26.972","8","","1","1","0.020","1","1","0","0","","","","","8f3deb5b55ba62ed4cd45e3ac8bc7e9a","0.054","Wed, 27 May 2020 18:25:09 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/mckibbon_kendall.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/opdahl_ellison.html","text/html","200","OK","Non-Indexable","noindex","Ellie Opdahl","12","106","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2822","76","15.614","8","","1","1","0.020","1","1","0","0","","","","","40db987ac3fa5c9b7dbe5368d657c957","0.031","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/opdahl_ellison.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/geyling_olivia.html","text/html","200","OK","Non-Indexable","noindex","Olivia Geyling","14","122","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3048","109","21.499","8","","1","1","0.020","1","1","0","0","","","","","17cbb3c9526b828a8ff6b1a5c9966439","0.029","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/geyling_olivia.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/shellgren_bret.html","text/html","200","OK","Non-Indexable","noindex","Bret Shellgren","14","126","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2795","76","14.618","8","","1","1","0.020","1","1","0","0","","","","","5b5421df3a5b639b880860b9e6971412","0.025","Wed, 27 May 2020 18:25:11 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/shellgren_bret.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/cox_deryck.html","text/html","200","OK","Non-Indexable","noindex","Deryck Cox","10","103","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2861","81","16.930","8","","1","1","0.020","1","1","0","0","","","","","4f806b60fff340d4611a72025ff7d5d3","0.038","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/cox_deryck.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/fujimori_hunter.html","text/html","200","OK","Non-Indexable","noindex","Hunter Fujimori","15","136","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3047","114","21.539","8","","1","1","0.020","1","1","0","0","","","","","6b1ad96ba8d8e7da884a297e34c83cf0","0.058","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/fujimori_hunter.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/phillips_daniel.html","text/html","200","OK","Non-Indexable","noindex","Daniel Phillips","15","122","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3047","121","21.591","8","","1","1","0.020","1","1","0","0","","","","","b1df597cc40b1653b662cbf71fe4d414","0.053","Wed, 27 May 2020 18:25:08 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/phillips_daniel.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/cooper_shaylee.html","text/html","200","OK","Non-Indexable","noindex","Shaylee Cooper","14","142","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2893","86","17.320","8","","1","1","0.020","1","1","0","0","","","","","8e04b65cb4523bd3f76b2d5548110596","0.051","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/cooper_shaylee.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/candanoza_logan.html","text/html","200","OK","Non-Indexable","noindex","Logan Candanoza","15","162","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3019","102","20.843","8","","1","1","0.020","1","1","0","0","","","","","f1fefe5db6cbd42256e476f6d7227dd7","0.039","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/candanoza_logan.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/delapp_carleigh.html","text/html","200","OK","Non-Indexable","noindex","Carleigh DeLapp","15","148","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3503","194","31.760","8","","1","1","0.020","1","1","0","0","","","","","d40e69ab20c10a7c6db117fff2db499a","0.028","Wed, 27 May 2020 18:25:04 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/delapp_carleigh.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/takamiya_alison.html","text/html","200","OK","Non-Indexable","noindex","Alison Takamiya","15","145","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3046","109","21.565","8","","1","1","0.020","1","1","0","0","","","","","349485cde43fe4d5097f166c93959265","0.028","Wed, 27 May 2020 18:25:02 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/takamiya_alison.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/boomer_kaleb.html","text/html","200","OK","Non-Indexable","noindex","Kaleb Boomer","12","126","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2989","102","20.402","8","","1","1","0.020","1","1","0","0","","","","","7389a96a68adaff7204adc6fccc81753","0.029","Wed, 27 May 2020 18:25:07 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/boomer_kaleb.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/adkisson_patrick.html","text/html","200","OK","Non-Indexable","noindex","Patrick Adkisson","16","147","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3557","194","32.571","8","","1","1","0.020","1","1","0","0","","","","","ce67c12614081e3b728e967442a825ad","0.034","Wed, 27 May 2020 18:25:09 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/adkisson_patrick.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/teachout_jenessa.html","text/html","200","OK","Non-Indexable","noindex","Jenessa Teachout","16","163","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3287","145","26.995","8","","1","1","0.020","1","1","0","0","","","","","dce79384c79380bdeab264fe82590067","0.041","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/teachout_jenessa.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/pashayan_vahag.html","text/html","200","OK","Non-Indexable","noindex","Vahag Pashayan","14","151","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2875","88","16.998","8","","1","1","0.020","1","1","0","0","","","","","bb28c129fac7d185a79e5deafd46bb28","0.038","Wed, 27 May 2020 18:25:07 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/pashayan_vahag.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/umfleet_grace.html","text/html","200","OK","Non-Indexable","noindex","Grace Umfleet","13","130","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","3270","164","27.069","8","","1","1","0.020","1","1","0","0","","","","","1ab1d34e6f78545e2b8b6a9d7b27818a","0.029","Wed, 27 May 2020 18:25:07 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/umfleet_grace.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/eggers_jaela.html","text/html","200","OK","Non-Indexable","noindex","Jaela Eggers","12","116","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2976","105","20.054","8","","1","1","0.020","1","1","0","0","","","","","67c0fb77c3310c326b78d3df2b165701","0.040","Wed, 27 May 2020 18:25:03 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/eggers_jaela.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/simpson_jason.html","text/html","200","OK","Non-Indexable","noindex","Jason Simpson","13","136","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2715","53","12.376","8","","1","1","0.020","1","1","0","0","","","","","67046528f0433127e7253322010e738e","0.023","Wed, 27 May 2020 18:25:10 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/simpson_jason.html"
"https://www.georgefox.edu/recruits/2020-athletes/Profiles/osen_river.html","text/html","200","OK","Non-Indexable","noindex","River Osen","10","100","","0","0","","0","0","","0","","0","","0","","0","","0","noindex","","","","","","","","2943","90","19.360","8","","1","1","0.020","1","1","0","0","","","","","d3f55ba37fd5c0e4e037888f449d549","0.049","Wed, 27 May 2020 18:25:00 GMT","","","https://www.georgefox.edu/recruits/2020-athletes/Profiles/osen_river.html"
